caminho_completo,nome_arquivo,classe,subtipo,label_final,largura,altura,Variancia_laplaciana,Aspect_Ratio,canais_cor,tamanho_kb,hash,brilho_medio,contraste,img_hash
data/raw/eggshells/default/Image_178.png,Image_178.png,eggshells,default,eggshells/default,256,256,3245.1743593951687,1.0,RGB,99.11,37f724b677f6b9759cd751050a9ba716,160.59722900390625,87.36379172951852,d521facea450b90f
data/raw/eggshells/default/Image_179.png,Image_179.png,eggshells,default,eggshells/default,256,256,5904.541242977371,1.0,RGB,115.04,36a3f0e05c481d99a97652f4504ca787,118.31666564941406,84.23794489682024,90da5fd161933a39
data/raw/eggshells/default/Image_18.png,Image_18.png,eggshells,default,eggshells/default,256,256,986.2577623724937,1.0,RGB,73.23,fec7becafcc5406618fa63e35d211699,158.06910705566406,73.18950063462329,b4c8ab34d46be925
data/raw/eggshells/default/Image_180.png,Image_180.png,eggshells,default,eggshells/default,256,256,2652.5407227089163,1.0,RGB,94.81,004814101850bd1683a6c1b687e912ca,129.6741943359375,61.236431427858975,c221d1e944efbd4c
data/raw/eggshells/default/Image_181.png,Image_181.png,eggshells,default,eggshells/default,256,256,1405.4936027815565,1.0,RGB,85.65,db7aed2fc63c0da05ea29d03277de760,190.5860595703125,53.252331695945905,afc432963ccbc334
data/raw/eggshells/default/Image_182.png,Image_182.png,eggshells,default,eggshells/default,256,256,3751.082126002526,1.0,RGB,130.25,77a45f121ccb6c781bdb5cc299d97263,183.25721740722656,56.9335045140497,ba38b4b3713336c2
data/raw/eggshells/default/Image_183.png,Image_183.png,eggshells,default,eggshells/default,256,256,1538.665039001964,1.0,RGB,87.99,52181078eebb6d1a29f461dbcf888d8a,179.65655517578125,62.24843141886989,9fdfa320f821a0dc
data/raw/eggshells/default/Image_184.png,Image_184.png,eggshells,default,eggshells/default,256,256,1490.036694392562,1.0,RGB,81.53,7b74dcb5f07f1647fd083d740eb63285,186.7185821533203,70.54244981218301,ea964f3c95c18cc5
data/raw/eggshells/default/Image_185.png,Image_185.png,eggshells,default,eggshells/default,256,256,920.7782591579016,1.0,RGB,74.16,343c98e0029b97080fe658dcafb4cbe9,165.08837890625,76.14908213766707,d68da93cea53142d
data/raw/eggshells/default/Image_186.png,Image_186.png,eggshells,default,eggshells/default,256,256,357.9587486849632,1.0,RGB,52.39,b5ea1d72f2f7d21498ae1a5ca3714b5f,200.87255859375,46.46125895977665,bec5c19c3ce1d216
data/raw/eggshells/default/Image_187.png,Image_187.png,eggshells,default,eggshells/default,256,256,2387.19451447553,1.0,RGB,85.6,0323e97faf202d2996c3d8b3db206723,153.13328552246094,93.32771027073728,902ced93eecef140
data/raw/eggshells/default/Image_188.png,Image_188.png,eggshells,default,eggshells/default,256,256,1555.72059421218,1.0,RGB,77.55,0721eb2310cb60cb739da0d05f35a598,151.5750274658203,97.88280073744082,835ceda1f06683cb
data/raw/eggshells/default/Image_189.png,Image_189.png,eggshells,default,eggshells/default,256,256,647.6447709565982,1.0,RGB,80.04,7821919ee5291a21dcb198a7068a9d99,153.3289031982422,72.7606150945762,a7d3d828d00fce96
data/raw/eggshells/default/Image_19.png,Image_19.png,eggshells,default,eggshells/default,256,256,713.8469393244013,1.0,RGB,63.41,12fb3a75ee69355469dd5d15778ae853,187.01243591308594,71.1729271139401,9532eac1f5bc0873
data/raw/eggshells/default/Image_190.png,Image_190.png,eggshells,default,eggshells/default,256,256,70.04763673245907,1.0,RGB,38.43,8dca6cccac2a9791d7817991f75b2558,228.01881408691406,36.34213225467469,fab0c56c3ad3a44c
data/raw/eggshells/default/Image_191.png,Image_191.png,eggshells,default,eggshells/default,256,256,1580.057202992728,1.0,RGB,106.61,99b08399a45ff3b04f7ae62ba2049a5f,149.53988647460938,63.809080473440595,e6eacd244a9ed292
data/raw/eggshells/default/Image_192.png,Image_192.png,eggshells,default,eggshells/default,256,256,2385.967908192193,1.0,RGB,94.06,f999badbafc5e7613411ab2e58d927bc,165.4620361328125,86.38981247868414,d64ab8bc8a97c46a
data/raw/eggshells/default/Image_193.png,Image_193.png,eggshells,default,eggshells/default,256,256,1229.211822017096,1.0,RGB,67.93,b942f20b9703314b0523a2785e47a509,174.44764709472656,85.84596300156169,a09cdd63ab267299
data/raw/eggshells/default/Image_194.png,Image_194.png,eggshells,default,eggshells/default,256,256,4092.898436293006,1.0,RGB,66.49,75b8742bd0e9616816d11236756d622f,180.3546600341797,88.44143684272692,eccc6c6c9293b361
data/raw/eggshells/default/Image_195.png,Image_195.png,eggshells,default,eggshells/default,256,256,1261.1784010296687,1.0,RGB,93.28,2d455337cc9cac72b0d1890afdbf7226,145.77879333496094,75.66408873327511,9461ab06eaceecd1
data/raw/eggshells/default/Image_196.png,Image_196.png,eggshells,default,eggshells/default,256,256,1987.3769740050193,1.0,RGB,101.58,59087472c033872239cb258297b87a36,146.555908203125,83.19806865067548,ef376638a7241926
data/raw/eggshells/default/Image_197.png,Image_197.png,eggshells,default,eggshells/default,256,256,3105.125007208204,1.0,RGB,91.26,09be413b430bf24361339979215e23d2,191.94102478027344,63.96098462365906,e83c975bce692c24
data/raw/eggshells/default/Image_198.png,Image_198.png,eggshells,default,eggshells/default,256,256,865.728549403837,1.0,RGB,66.12,bc1620310994b6d98c72dcedde717c1c,196.9798583984375,78.96982871480458,c3debd216a9001fe
data/raw/eggshells/default/Image_199.png,Image_199.png,eggshells,default,eggshells/default,256,256,538.0050789525267,1.0,RGB,63.88,39ff0d48718a862d0870dbef3f93bcce,215.17010498046875,46.95570001090783,f890876f1c307b87
data/raw/eggshells/default/Image_2.png,Image_2.png,eggshells,default,eggshells/default,256,256,175.20489443745464,1.0,RGB,49.08,d1bfe285b8830fdaf3283396f7742b26,215.6622772216797,38.389543131121194,ebc198b636cd1863
data/raw/eggshells/default/Image_20.png,Image_20.png,eggshells,default,eggshells/default,256,256,667.3334491325077,1.0,RGB,67.24,1b59766bbc8e1af93b07a67040c35bde,171.18104553222656,76.16105941792543,e28a9d74cf2ab149
data/raw/eggshells/default/Image_200.png,Image_200.png,eggshells,default,eggshells/default,256,256,3529.682151556015,1.0,RGB,99.49,16f9340740f7d6b5b02edf9808257ba2,153.5896759033203,94.84225867716495,95e9ee94ca43318e
data/raw/eggshells/default/Image_201.png,Image_201.png,eggshells,default,eggshells/default,256,256,1477.8809432154521,1.0,RGB,70.7,84373caa080b86fcf909c4cd93f9044a,145.06610107421875,93.4892179953411,d4c9eb22b0ceccb1
data/raw/eggshells/default/Image_202.png,Image_202.png,eggshells,default,eggshells/default,256,256,1135.3375749848783,1.0,RGB,68.0,abf19fb903256728e2c5d6a3d74914b1,178.0907745361328,77.33433408024509,fbe68419f3e4046a
data/raw/eggshells/default/Image_203.png,Image_203.png,eggshells,default,eggshells/default,256,256,2469.8994855952915,1.0,RGB,64.72,4d530cd46d91efccbacc5ef7c0a0ccc0,179.55833435058594,89.29483085851503,9610cbcfb594664b
data/raw/eggshells/default/Image_204.png,Image_204.png,eggshells,default,eggshells/default,256,256,631.4871058517601,1.0,RGB,69.16,3d88bc65913d01dc1c318a0221ce4cc5,200.35678100585938,65.65738943851076,bae1c55ee63410d3
data/raw/eggshells/default/Image_205.png,Image_205.png,eggshells,default,eggshells/default,256,256,1609.9317245518323,1.0,RGB,89.38,108de55459d6a0334528ef6cab5ce105,179.89450073242188,74.78330660684226,bec7d102827e3d19
data/raw/eggshells/default/Image_206.png,Image_206.png,eggshells,default,eggshells/default,256,256,832.2719843925443,1.0,RGB,76.66,d69d49d61254c2d96ddabd4f04b1eeff,179.65322875976562,75.62536109288737,fb2e82c1c072aeae
data/raw/eggshells/default/Image_207.png,Image_207.png,eggshells,default,eggshells/default,256,256,2031.509414015105,1.0,RGB,109.14,25c813bd5897c789e1ec4e1d676352c1,110.39408874511719,50.65849388579167,a0dd0d72390bef0e
data/raw/eggshells/default/Image_208.png,Image_208.png,eggshells,default,eggshells/default,256,256,3293.7530733309686,1.0,RGB,112.67,44124b09bc9684b137fbd04dfecd2ff9,114.84278869628906,96.20570010009563,c2dcfd33bb208748
data/raw/eggshells/default/Image_209.png,Image_209.png,eggshells,default,eggshells/default,256,256,2641.841522216797,1.0,RGB,59.05,bc8f8d473ccda0cb4b37569efedd7184,222.72056579589844,53.733170926891944,b8e79238c719c696
data/raw/eggshells/default/Image_21.png,Image_21.png,eggshells,default,eggshells/default,256,256,862.6915259128436,1.0,RGB,74.19,e151e5c3160520ab315de1830d33364f,172.8214111328125,74.91782076042473,92afec52c52ce686
data/raw/eggshells/default/Image_210.png,Image_210.png,eggshells,default,eggshells/default,256,256,425.3387080281973,1.0,RGB,52.58,0524a37181b8ebeb844e91fac66d212c,203.27029418945312,51.09853911410843,bcc3db3cc2331c61
data/raw/eggshells/default/Image_211.png,Image_211.png,eggshells,default,eggshells/default,256,256,424.7869534343481,1.0,RGB,49.64,abad81c377a19cf5d945524726d663eb,227.11924743652344,36.13923361047109,d0a1af52d28d4df4
data/raw/eggshells/default/Image_212.png,Image_212.png,eggshells,default,eggshells/default,256,256,849.2848662936594,1.0,RGB,75.4,28e4ccf79a36d9c258966a8cbe7323b8,139.82395935058594,77.37543799443952,db24a4d39293ad6c
data/raw/eggshells/default/Image_213.png,Image_213.png,eggshells,default,eggshells/default,256,256,2590.765609740978,1.0,RGB,99.0,f6e7c44f57935e26a65c44bee35dd064,196.6883087158203,54.19257519560639,c5a0aa69c01eadf7
data/raw/eggshells/default/Image_214.png,Image_214.png,eggshells,default,eggshells/default,256,256,752.9711906760931,1.0,RGB,73.62,67d579f1df05a03c37b54e4117af6075,196.47036743164062,52.32097079749326,b7cb9025cb128d3d
data/raw/eggshells/default/Image_215.png,Image_215.png,eggshells,default,eggshells/default,256,256,1172.6524793168064,1.0,RGB,90.01,644fd9402c0157193f961f787252fb4f,136.02061462402344,75.1881556202139,e28099fec497ca59
data/raw/eggshells/default/Image_216.png,Image_216.png,eggshells,default,eggshells/default,256,256,570.2375623246189,1.0,RGB,77.33,35324c87d4531229a258d9b78bd53a79,152.96453857421875,72.88228591303347,a7d3d828d00fce96
data/raw/eggshells/default/Image_217.png,Image_217.png,eggshells,default,eggshells/default,256,256,1135.990638940595,1.0,RGB,82.97,48d8a69466cd5e62812c715c69d4481c,160.9686737060547,83.14878513525602,ffc58032ba3f9150
data/raw/eggshells/default/Image_218.png,Image_218.png,eggshells,default,eggshells/default,256,256,2263.431250959402,1.0,RGB,95.1,f3562bb009b62cd098796594d56726aa,179.31422424316406,68.72347479469045,d09eb764ca60789b
data/raw/eggshells/default/Image_219.png,Image_219.png,eggshells,default,eggshells/default,256,256,3796.606794336578,1.0,RGB,102.43,d3befa4dc4d6536dea3e0147cca4f759,199.42234802246094,45.11955398776843,ff54d08b8ab8a9a4
data/raw/eggshells/default/Image_22.png,Image_22.png,eggshells,default,eggshells/default,256,256,1336.0904082728084,1.0,RGB,64.2,c6288bd17c6bedc8576af102480e1289,184.20875549316406,84.58993773229328,d1adae56d93106cc
data/raw/eggshells/default/Image_220.png,Image_220.png,eggshells,default,eggshells/default,256,256,401.93022841122,1.0,RGB,60.77,20643c0aa3d268058ceb446bdcdf00f1,179.47146606445312,59.59171217079884,d524a85ae361db96
data/raw/eggshells/default/Image_221.png,Image_221.png,eggshells,default,eggshells/default,256,256,1614.8253296306357,1.0,RGB,80.79,91366e8d856231cdd0b0a22d4116b7bf,188.337890625,61.90623099005695,bec19e644833c69b
data/raw/eggshells/default/Image_222.png,Image_222.png,eggshells,default,eggshells/default,256,256,5571.849670410156,1.0,RGB,30.16,d8acb378590071b7323efa7ba5e67942,52.713043212890625,85.65415179812042,cec13834c3338ecf
data/raw/eggshells/default/Image_223.png,Image_223.png,eggshells,default,eggshells/default,256,256,2129.676698745927,1.0,RGB,87.14,a679fedd7a1969d2f67412eeddce59ef,163.4197235107422,93.3555797856819,be3238c561dbc61c
data/raw/eggshells/default/Image_224.png,Image_224.png,eggshells,default,eggshells/default,256,256,2183.390863712877,1.0,RGB,107.15,43f02b5997bb2bb39466f7bc93c8389c,169.7147674560547,60.6894640491303,aff5d402ca4dc872
data/raw/eggshells/default/Image_225.png,Image_225.png,eggshells,default,eggshells/default,256,256,363.61666851863265,1.0,RGB,60.22,9c521e93df59a31af2f6de65569a8945,192.5881805419922,64.0093384610962,938dfc72ab2d1298
data/raw/eggshells/default/Image_226.png,Image_226.png,eggshells,default,eggshells/default,256,256,1993.8641623249277,1.0,RGB,68.5,4177fa6c67807173344ec0b29e30c7d1,191.14869689941406,61.3906441321607,f8383b35e5269664
data/raw/eggshells/default/Image_227.png,Image_227.png,eggshells,default,eggshells/default,256,256,1478.0621768301353,1.0,RGB,86.13,c0c2677b6708faaff154dc8a17f5f35c,190.484619140625,53.392827649741726,afc432963ccbc334
data/raw/eggshells/default/Image_228.png,Image_228.png,eggshells,default,eggshells/default,256,256,961.3944283192977,1.0,RGB,83.49,024e952ebdc221db416758bed67a02f1,144.81031799316406,71.20989172544611,a41cb153cbe093eb
data/raw/eggshells/default/Image_229.png,Image_229.png,eggshells,default,eggshells/default,256,256,1100.0040738729294,1.0,RGB,60.08,2e67dbea47f7321564682bf1ef4638b9,205.12612915039062,58.29015219487993,bcc393c63f0cb249
data/raw/eggshells/default/Image_23.png,Image_23.png,eggshells,default,eggshells/default,256,256,633.4147363787051,1.0,RGB,67.17,3ec1e58751b7e0f99c54226ea99612f7,193.86268615722656,62.35042420423956,a135d6c0ed96b06d
data/raw/eggshells/default/Image_230.png,Image_230.png,eggshells,default,eggshells/default,256,256,581.8483338595834,1.0,RGB,41.09,e395bf276a7eb5e21f7d3eec49080fd8,224.0430450439453,51.28936589095504,ad93d26c1417e333
data/raw/eggshells/default/Image_231.png,Image_231.png,eggshells,default,eggshells/default,256,256,1231.3508434088435,1.0,RGB,71.89,c551dd0c4eb33c4391bfece2c40addee,155.79080200195312,79.15704515377585,9730ace9ea1a93c5
data/raw/eggshells/default/Image_232.png,Image_232.png,eggshells,default,eggshells/default,256,256,9156.57449730835,1.0,RGB,45.77,61e4c94b3c6bb769f866f61a2cb86c7d,75.82994079589844,97.62008515436673,c2c23c3d9ec9c267
data/raw/eggshells/default/Image_233.png,Image_233.png,eggshells,default,eggshells/default,256,256,292.12141141830944,1.0,RGB,54.09,5b218cbd535bca2946c2e0ca7ffeb236,207.2616424560547,49.403429348914614,af9ec063969e4992
data/raw/eggshells/default/Image_234.png,Image_234.png,eggshells,default,eggshells/default,256,256,1492.8708402961493,1.0,RGB,68.01,9b10c55b344af481fb3c5961179a493e,151.55755615234375,90.45006578047177,c6bcb943983f49b0
data/raw/eggshells/default/Image_235.png,Image_235.png,eggshells,default,eggshells/default,256,256,1899.0257918497082,1.0,RGB,57.41,3b5b644428f9ba5ea7b7966a44c4a9c8,220.14163208007812,61.98771562653427,fb96851c6bc1914e
data/raw/eggshells/default/Image_236.png,Image_236.png,eggshells,default,eggshells/default,256,256,503.9176940880716,1.0,RGB,38.46,5a2accbdbf5d9541c023c450c638cb24,232.96856689453125,39.31627783600387,f582ca6d8bd064a7
data/raw/eggshells/default/Image_237.png,Image_237.png,eggshells,default,eggshells/default,256,256,2065.0538209043443,1.0,RGB,73.73,b51d65580d40fc9f206d664e24fc6024,154.97340393066406,74.22325280780125,ae6f2c62e213f213
data/raw/eggshells/default/Image_238.png,Image_238.png,eggshells,default,eggshells/default,256,256,2174.8745558147784,1.0,RGB,87.23,c70c5394ed65a4e5bc1a087adf15b0e2,163.42337036132812,93.3106203734629,be3238c561dbc61c
data/raw/eggshells/default/Image_239.png,Image_239.png,eggshells,default,eggshells/default,256,256,1043.2591275833547,1.0,RGB,53.27,498dc738c7fd985b3e2fb677392fd2e1,201.59371948242188,81.11156366459498,afd4922be5c221b5
data/raw/eggshells/default/Image_24.png,Image_24.png,eggshells,default,eggshells/default,256,256,292.23090982064605,1.0,RGB,84.22,7aed4892e9e9b91fae185aa4b156fd10,81.49069213867188,76.56244582290459,9cc4671b09f695c9
data/raw/eggshells/default/Image_240.png,Image_240.png,eggshells,default,eggshells/default,256,256,5763.937741437694,1.0,RGB,118.9,ec00d6b493b9dae93c21637ff676afba,102.14195251464844,78.93424979079325,d181f9878cbcce62
data/raw/eggshells/default/Image_241.png,Image_241.png,eggshells,default,eggshells/default,256,256,2746.3749214848503,1.0,RGB,99.67,d143d56a1eb773fd151327cd7d96378b,182.3590545654297,64.56147593504828,95caea3595c21a3d
data/raw/eggshells/default/Image_242.png,Image_242.png,eggshells,default,eggshells/default,256,256,2888.293391942978,1.0,RGB,109.33,0eccc1427daeb58fa5896a835615ef3c,105.86503601074219,94.91086944650608,ee957332ccc8326c
data/raw/eggshells/default/Image_243.png,Image_243.png,eggshells,default,eggshells/default,256,256,101.38053431152366,1.0,RGB,38.64,a9a763ed27d3f5c80ed62f8c7d58e3e1,233.27561950683594,32.86046124758527,fa85897a96a1788b
data/raw/eggshells/default/Image_244.png,Image_244.png,eggshells,default,eggshells/default,256,256,6115.110654577613,1.0,RGB,120.85,946b2659782a1837335574a75466da12,184.7893829345703,72.18404557615094,d00bcab5abe0bd89
data/raw/eggshells/default/Image_245.png,Image_245.png,eggshells,default,eggshells/default,256,256,10828.700685523218,1.0,RGB,29.91,c8bcfa2fa46499bb2d60d14748b6064d,204.03599548339844,88.65006873997076,e62199debe206599
data/raw/eggshells/default/Image_246.png,Image_246.png,eggshells,default,eggshells/default,256,256,2514.4293568988796,1.0,RGB,70.15,6510873ce83f8ab267583d95075fa341,210.19651794433594,57.76408023621965,b0f8cfc7e0380f1c
data/raw/eggshells/default/Image_247.png,Image_247.png,eggshells,default,eggshells/default,256,256,3302.249565041624,1.0,RGB,112.72,9eabf67ecf906c120ee8e19c96166c65,114.83721923828125,96.19784420515117,c2dcfd33bb208748
data/raw/eggshells/default/Image_248.png,Image_248.png,eggshells,default,eggshells/default,256,256,1777.9980490894523,1.0,RGB,83.35,85593e144f9d8a1a35283011365dfbb3,191.60179138183594,63.547394968742914,98dcc123f64bb4e1
data/raw/eggshells/default/Image_249.png,Image_249.png,eggshells,default,eggshells/default,256,256,212.24603271484375,1.0,RGB,44.66,5c448e408d124d2982d717018f30a94f,224.59390258789062,45.32250565100774,aec4c13b18e67bc4
data/raw/eggshells/default/Image_25.png,Image_25.png,eggshells,default,eggshells/default,256,256,190.0328369140625,1.0,RGB,31.74,b662b2fd325e7fa7bbd4e8ba363b9ed7,239.0342254638672,34.14801037294998,b995c6602c977acc
data/raw/eggshells/default/Image_250.png,Image_250.png,eggshells,default,eggshells/default,256,256,824.8668232483324,1.0,RGB,65.86,b9d76dc256524fc636446c5c025f1e4c,223.103515625,38.99205400753233,ddd0826eab9964c6
data/raw/eggshells/default/Image_26.png,Image_26.png,eggshells,default,eggshells/default,256,256,1879.373829063028,1.0,RGB,93.71,bf4b8fda6500fd888b61214f7fcaa586,180.1486053466797,70.44687265774544,e3999c609b1e63b8
data/raw/eggshells/default/Image_27.png,Image_27.png,eggshells,default,eggshells/default,256,256,834.0714131286368,1.0,RGB,62.76,fd4c725cce7ed27bf1e796f19e7d0f4b,166.24642944335938,78.7973223395377,d5e0aa15b4bcd2d2
data/raw/eggshells/default/Image_28.png,Image_28.png,eggshells,default,eggshells/default,256,256,1364.3858138525393,1.0,RGB,72.72,d123395e63b6f518b5fdb0059135933a,145.02691650390625,93.43476072810495,d4c9eb22b0ceccb1
data/raw/eggshells/default/Image_29.png,Image_29.png,eggshells,default,eggshells/default,256,256,847.5112616633996,1.0,RGB,84.06,0658b713df89d54d8d31eb5466bdf1dc,173.64076232910156,59.65437299937975,f34c8085cbb2bce3
data/raw/eggshells/default/Image_3.png,Image_3.png,eggshells,default,eggshells/default,256,256,4355.897933203494,1.0,RGB,116.36,da15e0ae09ed98a4bf1d97ed4ea0e756,184.63233947753906,62.46113100683744,c290ff2fb86a8391
data/raw/eggshells/default/Image_30.png,Image_30.png,eggshells,default,eggshells/default,256,256,1372.8880862286314,1.0,RGB,83.52,fbc7070e6b35dbab452b09a537698cf5,202.45103454589844,42.84546462528525,abb8f1438e47c338
data/raw/eggshells/default/Image_31.png,Image_31.png,eggshells,default,eggshells/default,256,256,355.22967528924346,1.0,RGB,50.01,c7df3b0e823dd1f06ff22a76720a017f,212.8867950439453,53.131391954104664,eadeb140d73a28c5
data/raw/eggshells/default/Image_32.png,Image_32.png,eggshells,default,eggshells/default,256,256,937.6750191291794,1.0,RGB,67.42,815662397695cee8d5b2a539f98d22ba,167.31307983398438,75.00890269304583,e1529eade35bc608
data/raw/eggshells/default/Image_33.png,Image_33.png,eggshells,default,eggshells/default,256,256,1373.6566818559077,1.0,RGB,71.34,4daf96848c78165b1b26a08c889071ec,154.49307250976562,83.34701712292514,83b1de5aa12dc9e1
data/raw/eggshells/default/Image_34.png,Image_34.png,eggshells,default,eggshells/default,256,256,229.94973752554506,1.0,RGB,41.95,6e27f03b76968f5dbb5689abcf11abc4,186.21295166015625,46.61147016671063,c84b97aca892b72d
data/raw/eggshells/default/Image_35.png,Image_35.png,eggshells,default,eggshells/default,256,256,1195.7975967591628,1.0,RGB,76.31,6b625ef50a09794fc0cab9f7af173aa8,202.84361267089844,59.566577263307664,82b6f100dc578fab
data/raw/eggshells/default/Image_36.png,Image_36.png,eggshells,default,eggshells/default,256,256,313.0127240696456,1.0,RGB,43.42,709a1cb992c865e1bafedbf46fcdd3ca,213.50498962402344,56.62292858902817,a1f8de07e1de0670
data/raw/eggshells/default/Image_37.png,Image_37.png,eggshells,default,eggshells/default,256,256,2129.170993251493,1.0,RGB,126.73,e4a8260a6f423759487ec8e4749ae63a,120.65045166015625,59.37628654889946,bcd4e0fec1e445e0
data/raw/eggshells/default/Image_38.png,Image_38.png,eggshells,default,eggshells/default,256,256,647.6817606927361,1.0,RGB,80.59,635df8a9bee5bd40fafb0c900832025a,196.69845581054688,51.25153343083466,e2b691498f53acb4
data/raw/eggshells/default/Image_39.png,Image_39.png,eggshells,default,eggshells/default,256,256,188.75137329101562,1.0,RGB,30.5,f4ea3c46cce2f25a88112af9265adec8,236.5904998779297,39.43657473974807,afccd0330f48f487
data/raw/eggshells/default/Image_4.png,Image_4.png,eggshells,default,eggshells/default,256,256,3948.661334543489,1.0,RGB,97.28,e3fb40b0ac034c91d402d9f06e00a62a,147.0742950439453,95.17859792939805,d690a91df9e2122f
data/raw/eggshells/default/Image_40.png,Image_40.png,eggshells,default,eggshells/default,256,256,1284.71992726787,1.0,RGB,86.09,9d813b0a60f5319f65fc15d98473f2c5,169.0894775390625,65.55272704895776,bfd14a9921b5261b
data/raw/eggshells/default/Image_41.png,Image_41.png,eggshells,default,eggshells/default,256,256,630.8599531119689,1.0,RGB,70.37,de81f9a80bc49b5b56d81ca61f125ee0,161.43617248535156,59.818253611342364,d5a7b82482d9ba6a
data/raw/eggshells/default/Image_42.png,Image_42.png,eggshells,default,eggshells/default,256,256,185.8218904696405,1.0,RGB,37.19,129796410455eeec601614c31a445d4e,205.05186462402344,46.00781361306283,dcc1933ce0913ee6
data/raw/eggshells/default/Image_43.png,Image_43.png,eggshells,default,eggshells/default,256,256,388.42330690380186,1.0,RGB,57.59,7ff2414485d96947b4a09eda755ce1fc,224.01454162597656,34.729337878986314,ef9c9865e292057a
data/raw/eggshells/default/Image_44.png,Image_44.png,eggshells,default,eggshells/default,256,256,662.8195863009896,1.0,RGB,54.95,00adbc139d763a3c11fe91c525104bc4,187.211181640625,74.72082289425317,9323c8dce6c611f3
data/raw/eggshells/default/Image_45.png,Image_45.png,eggshells,default,eggshells/default,256,256,1105.4060655497015,1.0,RGB,80.43,f346a06ad0a1d4539fb83c4517e27e5f,193.04940795898438,68.0800305833119,97d4fa238528d38d
data/raw/eggshells/default/Image_46.png,Image_46.png,eggshells,default,eggshells/default,256,256,1611.5447649806738,1.0,RGB,65.89,cd071adeaec680d66ca4ed85d5043f2f,174.40032958984375,74.62984840097364,8013afecf498e137
data/raw/eggshells/default/Image_47.png,Image_47.png,eggshells,default,eggshells/default,256,256,1876.5418438946363,1.0,RGB,93.43,980a429b3a7221bb094970b4820a2f23,180.13674926757812,70.4476258497775,e3999c609b1e63b8
data/raw/eggshells/default/Image_48.png,Image_48.png,eggshells,default,eggshells/default,256,256,1134.5679448132869,1.0,RGB,78.79,a9a6040e711571cde9c6d9e2fd426d50,171.08755493164062,72.76617792999846,95bafd41a2a8a2b5
data/raw/eggshells/default/Image_49.png,Image_49.png,eggshells,default,eggshells/default,256,256,2118.708068728214,1.0,RGB,98.33,60119e36ee320ac46141a5dc16051e21,173.71389770507812,70.41893913906245,84b3bbccc940b63b
data/raw/eggshells/default/Image_5.png,Image_5.png,eggshells,default,eggshells/default,256,256,1779.0558866055217,1.0,RGB,91.27,394aa6e5e7e06f7d848a4b733c58ef73,164.8372344970703,81.71551838999461,9082af1db16fc4f1
data/raw/eggshells/default/Image_50.png,Image_50.png,eggshells,default,eggshells/default,256,256,214.60543804988265,1.0,RGB,39.87,4004744e1e3aaa34f9f8be79c5023708,193.29367065429688,47.843781895277665,e84397aca892376d
data/raw/eggshells/default/Image_51.png,Image_51.png,eggshells,default,eggshells/default,256,256,1420.1869290859904,1.0,RGB,70.49,9d80d403cff06c1d01c74c6b5ca3e0b9,195.1705322265625,69.07290801670872,b8fcc503ecb81665
data/raw/eggshells/default/Image_52.png,Image_52.png,eggshells,default,eggshells/default,256,256,1181.7646937125828,1.0,RGB,74.72,66d32a3ad4c183b1aace8810bfcca482,172.58685302734375,77.06576282509218,99a6e6598d1952a7
data/raw/eggshells/default/Image_53.png,Image_53.png,eggshells,default,eggshells/default,256,256,1187.2137675797567,1.0,RGB,75.07,14738b40b517845f300e33dcc131b011,202.89512634277344,59.56907967517271,82b6f100dc578fab
data/raw/eggshells/default/Image_54.png,Image_54.png,eggshells,default,eggshells/default,256,256,312.7844108007848,1.0,RGB,43.79,055b584ee1c27ff26d7413448e38dabf,213.49969482421875,56.62540339566086,a1f8de07e1de0670
data/raw/eggshells/default/Image_55.png,Image_55.png,eggshells,default,eggshells/default,256,256,1149.498148820363,1.0,RGB,66.24,dbaae7bca3ca3e83de33cf7190225003,210.5994415283203,58.5202734535957,86b6f900d4770fa9
data/raw/eggshells/default/Image_56.png,Image_56.png,eggshells,default,eggshells/default,256,256,972.1360318807419,1.0,RGB,103.79,2842a07b48e1941d9bc27e6719142d17,146.0045166015625,52.123644132926984,b550d0db58efa708
data/raw/eggshells/default/Image_57.png,Image_57.png,eggshells,default,eggshells/default,256,256,1331.9757587751374,1.0,RGB,65.73,c6c70b40d8aced3745f51ba0c65dec6f,199.97080993652344,63.31940294200037,9385ec78bce3230d
data/raw/eggshells/default/Image_58.png,Image_58.png,eggshells,default,eggshells/default,256,256,320.04017638019286,1.0,RGB,49.23,b6d5329f7bedb01e18becf034ee9d661,213.06094360351562,52.966560120091955,eadeb140d73a28c5
data/raw/eggshells/default/Image_59.png,Image_59.png,eggshells,default,eggshells/default,256,256,176.99191284179688,1.0,RGB,33.11,89543ab1714f1d496ab3096f7797fe0d,239.04946899414062,34.08594636841315,b995c6602c977acc
data/raw/eggshells/default/Image_6.png,Image_6.png,eggshells,default,eggshells/default,256,256,1645.9050579033792,1.0,RGB,81.86,5a037a1e37fdf80d360bf63644df8990,191.93795776367188,63.30028838518534,98dcc123f64bb4e1
data/raw/eggshells/default/Image_60.png,Image_60.png,eggshells,default,eggshells/default,256,256,25.50967391487211,1.0,RGB,28.98,cb082b23dfdfb5b75f7569632fd4076b,236.02735900878906,15.803510534378873,b946c639b2866973
data/raw/eggshells/default/Image_61.png,Image_61.png,eggshells,default,eggshells/default,256,256,265.61596677359194,1.0,RGB,51.36,e6b54b4c79ed05dff5efbce9ee6a13f8,221.7913360595703,47.714779235369846,efa5981a676119d2
